society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ee5,Shina,xd657,shin1264,Shina,Indo-European,EA023,8,No first cousins,1870,with special reference to the Shina tribe,
Ef1,Santal,xd661,sant1410,Santali,Austroasiatic,EA023,8,No first cousins,1940,Bankura and Berghum Districts,
Ef10,Bihari,xd662,mait1250,Maithili,Indo-European,EA023,8,No first cousins,1880,Ganges River Valley,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,EA023,8,No first cousins,1940,,
Ef7,Pahari,xd669,maha1287,Mahasu Pahari,Indo-European,EA023,8,No first cousins,1950,with special reference to the village of Sirkanda in western Uttar Pradesh,
Eg8,Kol,xd684,mund1320,Mundari,Austroasiatic,EA023,8,No first cousins,1940,,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,EA023,8,No first cousins,1870,,"Entry follows Man; Radcliffe-Brown infers 'any first cousins' (code ""10"")"
Eh8,Sakalava,xd694,saka1291,West Malagasy Sakalava,Austronesian,EA023,8,No first cousins,1900,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,EA023,8,No first cousins,1930,,
Ei14,Ao,xd701,aona1235,Ao Naga,Sino-Tibetan,EA023,8,No first cousins,1920,with special reference to the Chongli,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,EA023,8,No first cousins,1950,with special reference to the non-Muslim Cham of Vietnam,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,EA023,8,No first cousins,1960,with special reference to the eastern Semai,
Ej3,Semang,xd725,kens1248,Kensiu,Austroasiatic,EA023,8,No first cousins,1920,Jehai Group or subtribe,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,EA023,8,No first cousins,1950,Red River Delta in Tonkin,
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,EA023,8,No first cousins,1950,,
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,EA023,8,No first cousins,1950,,
Ia14,Tao,xd737,yami1254,Yami,Austronesian,EA023,8,No first cousins,1930,,
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,EA023,8,No first cousins,1910,Tobelo District,
Ie15,Abelam,xd791,ambu1247,Ambulas,Ndu,EA023,8,No first cousins,1930,Kalabu; Northern Abelam,"Though disapproved, marriage with a cross-cousin does occasionally occur"
Ie16,Kutubu,xd792,foii1241,Foi,East Kutubu,EA023,8,No first cousins,1940,,
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,EA023,8,No first cousins,1940,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,EA023,8,No first cousins,1910,with special reference to the coastal inhabitants,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,EA023,8,No first cousins,1900,,
Ie23,Muju,xd800,sout2940,South Muyu,Nuclear Trans New Guinea,EA023,8,No first cousins,1950,,
Ie24,Koiari,xd801,gras1249,Grass Koiari,Koiarian,EA023,8,No first cousins,1870,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,EA023,8,No first cousins,1920,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,EA023,8,No first cousins,1940,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,EA023,8,No first cousins,1930,principally Tsogari,Marriage is preferred with FaFaSiSoDa
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,EA023,8,No first cousins,1930,with special reference to the Mountain Arapesh (Alitoa),
Ie37,Star Mountain,xd815,ngal1298,Ngalum,Nuclear Trans New Guinea,EA023,8,No first cousins,1960,,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,EA023,8,No first cousins,1920,with special reference to those of Orokolo Bay,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,EA023,8,No first cousins,1930,,"The preferred union is with a classificatory, not an actual, cross-cousin"
Ie7,Enga,xd821,enga1252,Enga,Nuclear Trans New Guinea,EA023,8,No first cousins,1950,with special reference to the Mae group,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,EA023,8,No first cousins,1920,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,EA023,8,No first cousins,1900,with special reference to the Varisi,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,EA023,8,No first cousins,1900,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,EA023,8,No first cousins,1960,,
Ig19,Molima,xd851,moli1248,Molima,Austronesian,EA023,8,No first cousins,1950,,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,EA023,8,No first cousins,1920,with special reference to the village of Longgu,
Ig5,Dobuans,xd857,dobu1241,Dobu,Austronesian,EA023,8,No first cousins,1920,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,EA023,8,No first cousins,1900,,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,EA023,8,No first cousins,1890,,
Ih12,Eromangans,xd865,siee1239,Sie,Austronesian,EA023,8,No first cousins,1920,,
Ii12,Tongans,xd878,tong1325,Tonga (Tonga Islands),Austronesian,EA023,8,No first cousins,1920,Pangai,"But 'cross-cousin' (code ""1"") among nobles"
Ii4,Ellice,xd883,tuva1244,Tuvalu,Austronesian,EA023,8,No first cousins,1890,with special reference to the inhabitants of Vaitupu,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,EA023,8,No first cousins,1900,,But chiefly families sometimes practiced cross-cousin marriage
Ij9,Easter Islanders,xd898,rapa1244,Rapanui,Austronesian,EA023,8,No first cousins,1860,,
Na17,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1860,"Lynx Point band, Fort Simpson",
Na20,Kutchin,xd1037,gwic1235,Gwich'in,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1880,with special reference to the Tatlit of Peel River Kutchin,
Na24,Tasiilaq,xd1040,tunu1234,Tunumiisiut,Eskimo-Aleut,EA023,8,No first cousins,1880,,
Na30,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1880,,
Na42,Potawatomi,xd1059,pota1247,Potawatomi,Algic,EA023,8,No first cousins,1760,Prairie Potawatomi,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,EA023,8,No first cousins,1850,,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,EA023,8,No first cousins,1870,,
Nb21,Coos,xd1081,coos1249,Hanis,Coosan,EA023,8,No first cousins,1860,,
Nb28,Alsea,xd1088,alse1251,Alsea-Yaquina,,EA023,8,No first cousins,1860,,
Nb30,Takelma,xd1091,take1257,Takelma,,EA023,8,No first cousins,1860,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,EA023,8,No first cousins,1880,"Central group, lower B.C. River",
Nc1,Nomlaki,xd1107,noml1242,Nomlaki,Wintuan,EA023,8,No first cousins,1850,,
Nc15,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,EA023,8,No first cousins,1860,,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,EA023,8,No first cousins,1860,,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,EA023,8,No first cousins,1860,with special reference to those of Kalekau,
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,EA023,8,No first cousins,1860,with special reference to those near Santa Rosa,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,EA023,8,No first cousins,1860,,
Nc29,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,EA023,8,No first cousins,1770,,
Nc34,Kiliwa,xd1134,kili1268,Kiliwa,Cochimi-Yuman,EA023,8,No first cousins,1880,,
Nc5,Central Sierra Miwok,xd1136,cent2140,Central Sierra Miwok,Miwok-Costanoan,EA023,8,No first cousins,1850,with special reference to the Central Sierra group,
Nd13,Kalispel,xd1145,kali1309,Kalispel,Salishan,EA023,8,No first cousins,1860,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,EA023,8,No first cousins,1870,,
Nd17,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,EA023,8,No first cousins,1870,,
Nd45,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,EA023,8,No first cousins,1860,,
Nd63,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,EA023,8,No first cousins,1860,with special reference to the Eastern Bannock,
Nd67,Tolkepaya,xd1204,yava1252,Yavapai,Cochimi-Yuman,EA023,8,No first cousins,1870,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,EA023,8,No first cousins,1850,,
Ne15,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,EA023,8,No first cousins,1860,Hidatsa Village,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,EA023,8,No first cousins,1860,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,EA023,8,No first cousins,1850,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,EA023,8,No first cousins,1850,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,EA023,8,No first cousins,1870,Comanche Tribe,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,EA023,8,No first cousins,1870,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1880,,
Ne8,Teton,xd1227,lako1247,Lakota,Siouan,EA023,8,No first cousins,1870,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,EA023,8,No first cousins,1870,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,EA023,8,No first cousins,1850,,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,EA023,8,No first cousins,1720,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,EA023,8,No first cousins,1860,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,EA023,8,No first cousins,1870,,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,EA023,8,No first cousins,1900,,
Nh12,Santa Ana,xd1262,sant1426,Santa Ana,Keresan,EA023,8,No first cousins,1920,,
Nh13,Acoma,xd1263,acom1246,Acoma,Keresan,EA023,8,No first cousins,1920,,
Nh14,Laguna,xd1264,acom1246,Acoma,Keresan,EA023,8,No first cousins,1920,,
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1870,"Jicarilla Reservation, Dulce, New Mexico",
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,EA023,8,No first cousins,1870,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,EA023,8,No first cousins,1880,,
Nh25,Sia,xd1276,ziaa1251,Zia (United States),Keresan,EA023,8,No first cousins,1920,,
Nh26,Santa Clara,xd1277,sant1421,Santa Clara,Kiowa-Tanoan,EA023,8,No first cousins,1910,,
Nh27,Kewa,xd1278,sant1425,Santo Domingo,Keresan,EA023,8,No first cousins,1930,,
Nh4,Zuni,xd1280,zuni1245,Zuni,,EA023,8,No first cousins,1910,Pueblo,
Nh9,Picuris,xd1285,picu1248,Picuris Northern Tiwa,Kiowa-Tanoan,EA023,8,No first cousins,1920,,
Ni4,Seri,xd1289,seri1257,Seri,,EA023,8,No first cousins,1900,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,EA023,8,No first cousins,1570,,
Nj10,Zapotec,xd1296,yala1267,Yalálag Zapotec,Otomanguean,EA023,8,No first cousins,1940,mountain village of Yalagag,
Nj14,Tequistlatec,xd1300,high1242,Highland Oaxaca Chontal,Tequistlatecan,EA023,8,No first cousins,1960,,
Nj2,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,EA023,8,No first cousins,1520,City & environs of Tenochtitlan,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,EA023,8,No first cousins,1940,Town and environs of Soteapan,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,EA023,8,No first cousins,1940,,
Nj6,Huave,xd1305,sanm1287,San Mateo del Mar Huave,Huavean,EA023,8,No first cousins,1950,with special reference to San Mateo,
Nj9,Tlaxcalans,xd1308,cent2132,Tlaxcala-Puebla-Central Nahuatl,Uto-Aztecan,EA023,8,No first cousins,1960,,
Sa13,K'iche',xd1313,kich1262,K'iche',Mayan,EA023,8,No first cousins,1930,Town of Chichicastenango,
Sa17,Poqomam,xd1317,poqo1253,Poqomam,Mayan,EA023,8,No first cousins,1950,with special reference to the village of Chinantla,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,EA023,8,No first cousins,1950,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,EA023,8,No first cousins,1930,,
Sc9,Curripaco,xd1352,curr1243,Curripaco,Arawakan,EA023,8,No first cousins,1950,,
Sd2,Tapirapé,xd1354,tapi1254,Tapirapé,Tupian,EA023,8,No first cousins,1930,,
Sd8,Sanema,xd1360,sanu1240,Sanumá,Yanomamic,EA023,8,No first cousins,1950,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,EA023,8,No first cousins,1940,,
Se7,Camba,xd1371,chiq1248,Chiquitano,,EA023,8,No first cousins,1950,a mestizo group in lowland Bolivia,
Sf2,Aymara,xd1375,cent2142,Central Aymara,Aymaran,EA023,8,No first cousins,1940,Chucuito Clan community in Peru,
Sf3,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,EA023,8,No first cousins,1910,Rio Cayapas Basin,
Sf4,U'wa,xd1377,cent2150,Central Tunebo,Chibchan,EA023,8,No first cousins,1950,,
Sh1,Wichí,xd1388,wich1264,Wichí Lhamtés Güisnay,Matacoan,EA023,8,No first cousins,1860,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,EA023,8,No first cousins,1850,,
Sh4,Kadiwéu,xd1391,kadi1248,Kadiwéu,Guaicuruan,EA023,8,No first cousins,1940,,
Sh5,Choroti,xd1392,iyow1239,Iyo'wujwa Chorote,Matacoan,EA023,8,No first cousins,1910,,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,EA023,8,No first cousins,1958,Village of Sao Domingo,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,EA023,8,No first cousins,1930,Ramcocamecra or Canella,
Sj6,Tenetehara,xd1414,temb1276,Tenetehara,Tupian,EA023,8,No first cousins,1930,with special reference to the Guajajara subgroup,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,EA023,8,No first cousins,1950,,
ch20,Kazan tatar,xd558,midd1325,Middle Tatar,Turkic,EA023,8,No first cousins,1910,with special reference to those of the Altayrskij Uezd,
Ac1,Ila,xd33,ilaa1246,Ila,Atlantic-Congo,EA023,9,Patrilateral cross only,1920,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,EA023,9,Patrilateral cross only,1920,,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,EA023,9,Patrilateral cross only,1880,with special reference to the Chilkat,
Nd42,Elko Shoshoni,xd1177,west2622,Western Shoshoni,Uto-Aztecan,EA023,9,Patrilateral cross only,1870,"including the Carlin, Halleck, and Wells groups",
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,EA023,9,Patrilateral cross only,1850,,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,EA023,10,Any first cousins,1920,,"Entry follows Vedder; Lebzelter reports FaSiDa/MoSiDa only (code ""5"")"
Aa8,/Xam,xd8,xamm1241,/Xam,Tuu,EA023,10,Any first cousins,1850,,
Ab13,Tswana,xd14,tswa1253,Tswana,Atlantic-Congo,EA023,10,Any first cousins,1880,with special reference to the Kgatla (Bakxatla),
Ab8,Sotho,xd31,sout2807,Southern Sotho,Atlantic-Congo,EA023,10,Any first cousins,1860,Basuto,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,EA023,10,Any first cousins,1950,,
Ad29,Hadimu,xd97,pemb1239,Pemba,Atlantic-Congo,EA023,10,Any first cousins,1930,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,EA023,10,Any first cousins,1920,,
Af18,Ekoi,xd195,ejag1239,Ejagham,Atlantic-Congo,EA023,10,Any first cousins,1900,,
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,EA023,10,Any first cousins,1930,,
Ag25,Soninke,xd261,soni1259,Soninke,Mande,EA023,10,Any first cousins,1900,,
Ag27,Diula,xd263,dyul1238,Dyula,Mande,EA023,10,Any first cousins,1910,,
Ag6,Futajalonke,xd294,pula1262,Pular,Atlantic-Congo,EA023,10,Any first cousins,1890,,
Ag7,Bozo,xd295,tiey1235,Tiéyaxo Bozo,Mande,EA023,10,Any first cousins,1930,,"Entry follows Malzy, who reports preferential cousin marriage, whereas Ortoli states that known consanguineal kinship is a bar to marriage"
Ah24,Kentu,xd314,etky1238,Etkywan,Atlantic-Congo,EA023,10,Any first cousins,1920,,
Ca34,Ababda,xd442,abab1239,Ababda,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Ca35,Amarar,xd443,amar1281,Amara (Beja),Afro-Asiatic,EA023,10,Any first cousins,1930,,
Ca36,Beni-Amer,xd444,mans1267,Mansa',Afro-Asiatic,EA023,10,Any first cousins,1860,,
Ca38,Tigre,xd446,mans1267,Mansa',Afro-Asiatic,EA023,10,Any first cousins,1860,"with special reference to the Maria (Marea, Marya) subtribe in the north",
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Ca6,Afar,xd454,afar1241,Afar,Afro-Asiatic,EA023,10,Any first cousins,1880,,But forbidden with a MoSiDa
Cb12,Gimma,xd461,nort3133,North Kordofan Arabic,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cb13,Habbaniya,xd462,nort3133,North Kordofan Arabic,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cb15,Messiria Humr,xd464,tama1331,Tama (Chad),Tamaic,EA023,10,Any first cousins,1940,with special reference to the Humr,
Cb16,Shuwa,xd465,char1283,Chari-Baguirmi,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cb18,Kanembu,xd467,kane1243,Kanembu,Saharan,EA023,10,Any first cousins,1930,,
Cb22,Liptako,xd472,west2454,Western Niger Fulfulde,Atlantic-Congo,EA023,10,Any first cousins,1920,,
Cb23,Tukulor,xd473,pula1263,Pulaar,Atlantic-Congo,EA023,10,Any first cousins,1930,,"But Lafont reports 'no first cousins' (code ""8"")"
Cb24,Wodaabe Fulani,xd474,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,EA023,10,Any first cousins,1950,Wodaabe of Niger,
Cb25,Tazarawa,xd475,haus1257,Hausa,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cb26,Zazzagawa Hausa,xd476,araw1280,Arawa,Afro-Asiatic,EA023,10,Any first cousins,1950,Zazzagawa of Zaria,
Cb3,Songhai,xd480,koyr1242,Koyraboro Senni Songhai,Songhay,EA023,10,Any first cousins,1940,Bamba division,
Cb4,Hasania,xd481,khar1296,Khartoum,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cb5,Buduma,xd482,budu1265,Buduma,Afro-Asiatic,EA023,10,Any first cousins,1910,,
Cb9,Hausa Kanawa,xd486,kano1249,Kano,Afro-Asiatic,EA023,10,Any first cousins,1940,"Hausa, with special reference to the Kanawa",
Cc1,Regeibat,xd487,hass1238,Hassaniyya,Afro-Asiatic,EA023,10,Any first cousins,1950,,
Cc13,Udalan Tuareg,xd491,timb1263,Timbuktu,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cc16,Chaambra,xd494,algi1247,Algiers,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cc17,Delim,xd495,hass1238,Hassaniyya,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cc20,Zenaga,xd499,zena1248,Zenaga,Afro-Asiatic,EA023,10,Any first cousins,1910,with special reference to the more nomadic northern groups,
Cc3,Siwans,xd500,siwi1239,Siwi,Afro-Asiatic,EA023,10,Any first cousins,1920,inhabitants of the oasis of Siwa,
Cc5,Kel Antessar,xd502,timb1263,Timbuktu,Afro-Asiatic,EA023,10,Any first cousins,1910,,
Cc6,Kababish,xd503,nort3133,North Kordofan Arabic,Afro-Asiatic,EA023,10,Any first cousins,1910,,
Cc7,Barabish,xd504,hass1238,Hassaniyya,Afro-Asiatic,EA023,10,Any first cousins,1950,Timbuctoo,
Cd1,Barabra,xd507,kenu1236,Kenuzi-Dongola,Nubian,EA023,10,Any first cousins,1920,Kenuzi Nubians of Dahmit,
Cd10,Zekara,xd508,chen1266,Western Algerian Berber,Afro-Asiatic,EA023,10,Any first cousins,1900,,
Cd11,Guanche,xd509,guan1277,Guanche,Afro-Asiatic,EA023,10,Any first cousins,1500,,
Cd12,Algerians,xd510,algi1247,Algiers,Afro-Asiatic,EA023,10,Any first cousins,1870,,
Cd13,Hamama,xd511,sout3114,South-Western Tunisian,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cd14,Hamyan,xd512,oran1236,Oran,Afro-Asiatic,EA023,10,Any first cousins,1870,,
Cd16,Moroccans,xd514,sout3117,Southern Morocco Arabic,Afro-Asiatic,EA023,10,Any first cousins,1930,with special reference to those in the hinterlandof Casablanca,
Cd17,Nail,xd515,cons1245,Constantine,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cd18,Saadi,xd516,said1239,Saidi Arabic,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cd19,Sahel,xd517,sahi1245,Sahil,Afro-Asiatic,EA023,10,Any first cousins,1920,,
Cd2,Egyptians,xd518,egyp1253,Egyptian Arabic,Afro-Asiatic,EA023,10,Any first cousins,1950,Town and environs of Silwa,
Cd20,Sanusi,xd519,liby1240,Libyan Arabic,Afro-Asiatic,EA023,10,Any first cousins,1940,,
Cd21,Tunisians,xd520,tuni1260,Tunis (Tunisian Arabic),Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cd4,Kabyle,xd522,kaby1243,Kabyle,Afro-Asiatic,EA023,10,Any first cousins,1890,,
Cd6,Ancient Egyptians,xd524,egyp1246,Egyptian (Ancient),Afro-Asiatic,EA023,10,Any first cousins,-1400,with special reference to the New Empire,
Cd7,Beraber,xd525,cent2194,Central Moroccan Berber,Afro-Asiatic,EA023,10,Any first cousins,1910,with special reference to the Zemmur tribe,
Cd8,Shawiya,xd526,tach1249,Chaouia of the Aures,Afro-Asiatic,EA023,10,Any first cousins,1910,,
Ce2,Portuguese,xd529,gali1257,Galician Portuguese,Indo-European,EA023,10,Any first cousins,1950,with special reference to the village of Rio de Onor in the extreme northeast,
Ce3,Ancient Romans,xd530,lati1261,Latin,Indo-European,EA023,10,Any first cousins,100,City and environs of Rome,
Ce6,Spaniards,xd533,stan1288,Spanish,Indo-European,EA023,10,Any first cousins,1950,with special reference to the inhabitants of Andalusia,
Cf1,New Englanders,xd536,stan1293,English,Indo-European,EA023,10,Any first cousins,1920,Small City in Connecticut,
Cg1,Dutch,xd541,dutc1256,Dutch,Indo-European,EA023,10,Any first cousins,1950,with special reference to the village of Anderen in Anlo parish of Drente province,
Ci11,Kurd,xd576,cent1972,Central Kurdish,Indo-European,EA023,10,Any first cousins,1940,,
Ci5,Turks,xd581,nucl1301,Turkish,Turkic,EA023,10,Any first cousins,1950,Northern Anatolian Plateau,
Cj1,Syrians,xd586,nort3142,North Mesopotamian Arabic,Afro-Asiatic,EA023,10,Any first cousins,1950,with special reference to the village of Tell Toqaan,
Cj10,Madan,xd587,meso1252,Gilit Mesopotamian Arabic,Afro-Asiatic,EA023,10,Any first cousins,1950,with special reference to the village of ech-Chibayish,
Cj2,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,EA023,10,Any first cousins,1920,Unspecified,
Cj3,Hebrews,xd589,anci1244,Ancient Hebrew,Afro-Asiatic,EA023,10,Any first cousins,-800,,
Cj5,Mutair,xd591,sout3119,South Najdi,Afro-Asiatic,EA023,10,Any first cousins,1930,,
Cj6,Jordanians,xd592,sout3123,South Levantine Arabic,Afro-Asiatic,EA023,10,Any first cousins,1950,with special reference to the sedentary population,
Cj8,Druze,xd594,sunn1238,Sunni Beiruti Arabic,Afro-Asiatic,EA023,10,Any first cousins,1930,with special reference to those of Mount Carmel in Israel,
Ea1,Sindhi,xd596,sind1272,Sindhi,Indo-European,EA023,10,Any first cousins,1950,,
Ea10,Marri,xd597,east2304,Eastern Balochi,Indo-European,EA023,10,Any first cousins,1950,with special reference to the more nomadic groups,
Ea11,Ghilzai,xd598,ghil1238,Ghilzai,Indo-European,EA023,10,Any first cousins,1950,with special reference to the Ghilzai tribe,
Ea12,Qashqui,xd599,qash1240,Qashqa'i,Turkic,EA023,10,Any first cousins,1940,,
Ea13,Punjabi,xd600,west2386,Western Panjabi,Indo-European,EA023,10,Any first cousins,1950,Mohla Village,
Ea2,Yusufzai,xd601,yusu1238,Yusufzai,Indo-European,EA023,10,Any first cousins,1950,with special reference to the Yusufsai of Swat,
Ea3,Hazara,xd602,haza1239,Hazaragi,Indo-European,EA023,10,Any first cousins,1930,with special reference to the Urazgani,
Ea6,Basseri,xd605,bass1257,Basseri,Indo-European,EA023,10,Any first cousins,1958,Nomadic branch,
Ea7,Moghol,xd606,mogh1245,Mogholi,Mongolic,EA023,10,Any first cousins,1950,,
Ea9,Iranians,xd608,tehr1242,Tehrani,Indo-European,EA023,10,Any first cousins,1950,,
Eb8,Uzbek,xd616,nort2690,Northern Uzbek,Turkic,EA023,10,Any first cousins,1800,with special reference to the Kongrat tribe,
Ec3,Chukchi,xd631,chuk1273,Chukchi,Chukotko-Kamchatkan,EA023,10,Any first cousins,1900,Reindeer Division,
Ed8,Minchia,xd651,cent2004,Central Bai,Sino-Tibetan,EA023,10,Any first cousins,1930,,
Ef8,Kashmiri,xd670,kash1277,Kashmiri,Indo-European,EA023,10,Any first cousins,1950,with special reference to the Pandit or Sarasvati Brahmans,
Ei3,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,EA023,10,Any first cousins,1950,Nondwin Village,
Ej5,Khmer,xd727,cent1989,Central Khmer,Austroasiatic,EA023,10,Any first cousins,1950,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,EA023,10,Any first cousins,1940,with special reference to those of Trengganu,
Ej9,Thai,xd731,thai1261,Thai,Tai-Kadai,EA023,10,Any first cousins,1940,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,EA023,10,Any first cousins,1960,Tawi-Tawi and adjacent islands,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,EA023,10,Any first cousins,1950,with special reference to the Eastern Subanun,
Ib1,Iban,xd750,iban1264,Iban,Austronesian,EA023,10,Any first cousins,1950,"Ulu Ai Group, Baleh",
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,EA023,10,Any first cousins,1950,Tihingan Village,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,EA023,10,Any first cousins,1940,Borongloe,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,EA023,10,Any first cousins,1951,with special reference to the village of Rarak in Western Sumbawa,
Ig13,Aua,xd845,wuvu1239,Wuvulu-Aua,Austronesian,EA023,10,Any first cousins,1900,,
Ij4,Manihikians,xd893,raka1237,Rakahanga-Manihiki,Austronesian,EA023,10,Any first cousins,1850,,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,EA023,10,Any first cousins,1850,with special reference to those of Albany and Moose Creek,"""...there were no marriage restrictions"""
